canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value,fuente
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL2010601,EC50,nM,25.0,EC50,nM,25.0,ChEMBL
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL2010601,EC50,nM,100.0,EC50,nM,100.0,ChEMBL
COc1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccc(C)cc2)cc1,CHEMBL5416826,EC50,nM,4133.0,EC50,nM,4133.0,ChEMBL
COc1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccccc2)cc1,CHEMBL5415434,EC50,nM,2475.0,EC50,nM,2475.0,ChEMBL
Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5417547,EC50,nM,1283.0,EC50,nM,1283.0,ChEMBL
Cc1nn(-c2cccc(F)c2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5396223,EC50,nM,934.0,EC50,nM,934.0,ChEMBL
Cc1nn(-c2ccc(F)cc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5417860,EC50,nM,817.0,EC50,nM,817.0,ChEMBL
Cc1nn(C2CC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5406247,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
Cc1nn(C2CCCCC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5422046,EC50,nM,1931.0,EC50,nM,1931.0,ChEMBL
Cc1nn(C2CCOCC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5429612,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
Cc1nn(C2CCN(C)CC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5403725,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
O=C(O)c1cc(-c2ccc(N3CCOCC3)cc2)c2cnn(-c3ccccc3)c2n1,CHEMBL5432776,EC50,nM,1271.0,EC50,nM,1271.0,ChEMBL
CC(C)c1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5401033,EC50,nM,448.0,EC50,nM,448.0,ChEMBL
CC(C)(C)c1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5399205,EC50,nM,517.0,EC50,nM,517.0,ChEMBL
O=C(O)c1cc(-c2ccc(N3CCOCC3)cc2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5438304,EC50,nM,482.0,EC50,nM,482.0,ChEMBL
CC1(c2nn(-c3ccccc3)c3nc(C(=O)O)cc(-c4ccc(N5CCOCC5)cc4)c23)CCC1,CHEMBL5401936,EC50,nM,325.0,EC50,nM,325.0,ChEMBL
CC1(c2nn(-c3ccccc3)c3nc(C(=O)O)cc(-c4ccc(N5CCOCC5)cc4)c23)COC1,CHEMBL5424381,EC50,nM,1614.0,EC50,nM,1614.0,ChEMBL
COCc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5433545,EC50,nM,2970.0,EC50,nM,2970.0,ChEMBL
O=C(O)c1cc(-c2ccc(N3CCOCC3)cc2)c2c(CO)nn(-c3ccccc3)c2n1,CHEMBL5395471,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)nc3)c12,CHEMBL5440640,EC50,nM,2651.0,EC50,nM,2651.0,ChEMBL
COCCNc1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccccc2)cc1,CHEMBL5412318,EC50,nM,2118.0,EC50,nM,2118.0,ChEMBL
COCCN(C)c1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccccc2)cc1,CHEMBL5410645,EC50,nM,1494.0,EC50,nM,1494.0,ChEMBL
Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N(C)C4CCOCC4)cc3)c12,CHEMBL5435043,EC50,nM,705.0,EC50,nM,705.0,ChEMBL
Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCC(O)CC4)cc3)c12,CHEMBL5434928,EC50,nM,2903.0,EC50,nM,2903.0,ChEMBL
CC(=O)c1cc(-c2ccc(N3CCOCC3)cc2)c2c(C)nn(-c3ccccc3)c2n1,CHEMBL5425243,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
Cc1nn(-c2ccccc2)c2nc(CO)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5402039,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
Cc1nn(-c2ccccc2)c2nc(C(C)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5401485,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
Cc1nn(-c2ccccc2)c2nc(C(C)(C)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5399695,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
Cc1nn(-c2ccccc2)c2nc(C(=O)NCC(F)(F)F)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5425750,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
COc1cc(-c2cc(-c3ccc(N4CCOCC4)cc3)c3c(C)nn(-c4ccccc4)c3n2)n[nH]1,CHEMBL5398816,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
Cc1nn(-c2ccccc2)c2nc(CC(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5430508,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
Cc1nn(-c2ccccc2)c2nc(C(=O)NC#N)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5424184,EC50,nM,2979.0,EC50,nM,2979.0,ChEMBL
Cc1nn(-c2ccccc2)c2nc(C(=O)NS(C)(=O)=O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL5436819,EC50,nM,1263.0,EC50,nM,1263.0,ChEMBL
CCS(=O)(=O)NC(=O)c1cc(-c2ccc(N3CCOCC3)cc2)c2c(C)nn(-c3ccccc3)c2n1,CHEMBL5394166,EC50,nM,465.0,EC50,nM,465.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(-c2ccc(N3CCOCC3)cc2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5418596,EC50,nM,514.0,EC50,nM,514.0,ChEMBL
COCCN(C)c1ccc(-c2cc(C(=O)O)nc3c2c(C2CCC2)nn3-c2ccccc2)cc1,CHEMBL5404658,EC50,nM,542.0,EC50,nM,542.0,ChEMBL
COCCN(C)c1ccc(-c2cc(C(=O)NS(C)(=O)=O)nc3c2c(C2CCC2)nn3-c2ccccc2)cc1,CHEMBL5434270,EC50,nM,473.0,EC50,nM,473.0,ChEMBL
COCCN(C)c1ccc(-c2cc(C(=O)O)nc3c2c(C2CCC2)nn3-c2ccccc2)cn1,CHEMBL5395827,EC50,nM,549.0,EC50,nM,549.0,ChEMBL
COCCN(C)c1ccc(-c2cc(C(=O)NS(C)(=O)=O)nc3c2c(C2CCC2)nn3-c2ccccc2)cn1,CHEMBL5406344,EC50,nM,544.0,EC50,nM,544.0,ChEMBL
N#CC1CCN(c2ccc(-c3cc(C(=O)O)nc4c3c(C3CCC3)nn4-c3ccccc3)cn2)CC1,CHEMBL5414290,EC50,nM,518.0,EC50,nM,518.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(-c2ccc(N3CCC(C#N)CC3)nc2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5434572,EC50,nM,319.0,EC50,nM,319.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(N2CCCCC2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5418392,EC50,nM,482.0,EC50,nM,482.0,ChEMBL
COC1CCN(c2cc(C(=O)NS(C)(=O)=O)nc3c2c(C2CCC2)nn3-c2ccccc2)CC1,CHEMBL5402996,EC50,nM,238.0,EC50,nM,238.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(N2CCC(C#N)CC2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5435759,EC50,nM,299.0,EC50,nM,299.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(N2CCC(N3CCOCC3)CC2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5396697,EC50,nM,502.0,EC50,nM,502.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(N2CCC(N3CCOCC3)CC2)c2c(C3CCC3)nn(-c3ccc(F)cc3)c2n1,CHEMBL5431766,EC50,nM,249.0,EC50,nM,249.0,ChEMBL
CN(C)S(=O)(=O)NC(=O)c1cc(N2CCC(N3CCOCC3)CC2)c2c(C3CCC3)nn(-c3ccc(F)cc3)c2n1,CHEMBL5424437,EC50,nM,274.0,EC50,nM,274.0,ChEMBL
COC1CCN(c2cc(C(=O)NS(=O)(=O)N(C)C)nc3c2c(C2CCC2)nn3-c2ccc(F)cc2)CC1,CHEMBL5421982,EC50,nM,695.0,EC50,nM,695.0,ChEMBL
O=C(O)c1cc(-c2ccc(N3CCOCC3)cc2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5438304,EC50,nM,406.0,EC50,nM,406.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(-c2ccc(N3CCOCC3)cc2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5418596,EC50,nM,145.0,EC50,nM,145.0,ChEMBL
COCCN(C)c1ccc(-c2cc(C(=O)O)nc3c2c(C2CCC2)nn3-c2ccccc2)cc1,CHEMBL5404658,EC50,nM,448.0,EC50,nM,448.0,ChEMBL
COCCN(C)c1ccc(-c2cc(C(=O)NS(C)(=O)=O)nc3c2c(C2CCC2)nn3-c2ccccc2)cc1,CHEMBL5434270,EC50,nM,271.0,EC50,nM,271.0,ChEMBL
COCCN(C)c1ccc(-c2cc(C(=O)O)nc3c2c(C2CCC2)nn3-c2ccccc2)cn1,CHEMBL5395827,EC50,nM,483.0,EC50,nM,483.0,ChEMBL
COCCN(C)c1ccc(-c2cc(C(=O)NS(C)(=O)=O)nc3c2c(C2CCC2)nn3-c2ccccc2)cn1,CHEMBL5406344,EC50,nM,251.0,EC50,nM,251.0,ChEMBL
N#CC1CCN(c2ccc(-c3cc(C(=O)O)nc4c3c(C3CCC3)nn4-c3ccccc3)cn2)CC1,CHEMBL5414290,EC50,nM,365.0,EC50,nM,365.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(-c2ccc(N3CCC(C#N)CC3)nc2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5434572,EC50,nM,166.0,EC50,nM,166.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(N2CCCCC2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5418392,EC50,nM,209.0,EC50,nM,209.0,ChEMBL
COC1CCN(c2cc(C(=O)NS(C)(=O)=O)nc3c2c(C2CCC2)nn3-c2ccccc2)CC1,CHEMBL5402996,EC50,nM,72.0,EC50,nM,72.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(N2CCC(C#N)CC2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5435759,EC50,nM,106.0,EC50,nM,106.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(N2CCC(N3CCOCC3)CC2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5396697,EC50,nM,147.0,EC50,nM,147.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(N2CCC(N3CCOCC3)CC2)c2c(C3CCC3)nn(-c3ccc(F)cc3)c2n1,CHEMBL5431766,EC50,nM,117.0,EC50,nM,117.0,ChEMBL
CN(C)S(=O)(=O)NC(=O)c1cc(N2CCC(N3CCOCC3)CC2)c2c(C3CCC3)nn(-c3ccc(F)cc3)c2n1,CHEMBL5424437,EC50,nM,109.0,EC50,nM,109.0,ChEMBL
COC1CCN(c2cc(C(=O)NS(=O)(=O)N(C)C)nc3c2c(C2CCC2)nn3-c2ccc(F)cc2)CC1,CHEMBL5421982,EC50,nM,273.0,EC50,nM,273.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(N2CCC(C#N)CC2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5435759,EC50,nM,60.0,EC50,nM,60.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(N2CCC(N3CCOCC3)CC2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5396697,EC50,nM,39.0,EC50,nM,39.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(N2CCC(N3CCOCC3)CC2)c2c(C3CCC3)nn(-c3ccc(F)cc3)c2n1,CHEMBL5431766,EC50,nM,46.0,EC50,nM,46.0,ChEMBL
CN(C)S(=O)(=O)NC(=O)c1cc(N2CCC(N3CCOCC3)CC2)c2c(C3CCC3)nn(-c3ccc(F)cc3)c2n1,CHEMBL5424437,EC50,nM,67.0,EC50,nM,67.0,ChEMBL
COC1CCN(c2cc(C(=O)NS(=O)(=O)N(C)C)nc3c2c(C2CCC2)nn3-c2ccc(F)cc2)CC1,CHEMBL5421982,EC50,nM,47.0,EC50,nM,47.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(-c2ccc(N3CCC(C#N)CC3)nc2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5434572,EC50,nM,158.49,pEC50,,6.8,ChEMBL
CS(=O)(=O)NC(=O)c1cc(N2CCC(N3CCOCC3)CC2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5396697,EC50,nM,125.89,pEC50,,6.9,ChEMBL
CN(C)S(=O)(=O)NC(=O)c1cc(N2CCC(N3CCOCC3)CC2)c2c(C3CCC3)nn(-c3ccc(F)cc3)c2n1,CHEMBL5424437,EC50,nM,63.1,pEC50,,7.2,ChEMBL
COC1CCN(c2cc(C(=O)NS(=O)(=O)N(C)C)nc3c2c(C2CCC2)nn3-c2ccc(F)cc2)CC1,CHEMBL5421982,EC50,nM,63.1,pEC50,,7.2,ChEMBL
CS(=O)(=O)NC(=O)c1cc(-c2ccc(N3CCC(C#N)CC3)nc2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5434572,EC50,nM,154.0,EC50,nM,154.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(N2CCC(N3CCOCC3)CC2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL5396697,EC50,nM,119.0,EC50,nM,119.0,ChEMBL
CN(C)S(=O)(=O)NC(=O)c1cc(N2CCC(N3CCOCC3)CC2)c2c(C3CCC3)nn(-c3ccc(F)cc3)c2n1,CHEMBL5424437,EC50,nM,62.0,EC50,nM,62.0,ChEMBL
COC1CCN(c2cc(C(=O)NS(=O)(=O)N(C)C)nc3c2c(C2CCC2)nn3-c2ccc(F)cc2)CC1,CHEMBL5421982,EC50,nM,71.0,EC50,nM,71.0,ChEMBL
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL2010601,EC50,nM,13.0,EC50,nM,13.0,ChEMBL
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL2010601,EC50,nM,12.59,pEC50,,7.9,ChEMBL
COc1cccc(Cn2c(C)ns/c2=N\C(=N\c2ccccc2)c2ccccc2)c1,CHEMBL5406715,EC50,nM,1200.0,EC50,uM,1.2,ChEMBL
Cc1ns/c(=N\C(=N\c2ccccc2)c2ccccc2)n1Cc1cccc(O)c1,CHEMBL5429527,EC50,nM,1600.0,EC50,uM,1.6,ChEMBL
Cc1ns/c(=N\C(=N\c2ccccc2)c2ccccc2)n1Cc1ccccc1,CHEMBL5395987,EC50,nM,2600.0,EC50,uM,2.6,ChEMBL
CC(C)Cn1c(=O)n(C)c(=O)c2nc[nH]c21,CHEMBL275084,EC50,nM,45000.0,EC50,uM,45.0,ChEMBL
CC(C)Cn1c(=O)c2[nH]cnc2n(C)c1=O,CHEMBL5437717,EC50,nM,100000.0,EC50,uM,100.0,ChEMBL
CCCn1cnc2c1N=CN1C2=N[C@](C)(C(=O)O)[C@@H](O)[C@@]1(C)O,CHEMBL5428049,EC50,nM,2100.0,EC50,uM,2.1,ChEMBL
CCCn1cnc2c1N=CN1C2=N[C@](C)(C(=O)O)[C@H](O)[C@@]1(C)O,CHEMBL5420411,EC50,nM,2900.0,EC50,uM,2.9,ChEMBL
Oc1cc2cccc[n+]2c2c(Cl)cccc12.[Cl-],CHEMBL175225,EC50,nM,141000.0,EC50,uM,141.0,ChEMBL
Oc1cc2cccc[n+]2c2cccc(Cl)c12.[Cl-],CHEMBL367928,EC50,nM,146000.0,EC50,uM,146.0,ChEMBL
CCCCc1c(O)c2c(Cl)cccc2[n+]2ccccc12.[Cl-],CHEMBL174255,EC50,nM,1700.0,EC50,uM,1.7,ChEMBL
CC(C)c1ccc(NC(=O)[C@H](c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1,CHEMBL5429576,EC50,nM,70.0,EC50,nM,70.0,ChEMBL
O=C(c1c[nH]c2ccccc2c1=O)N(Cc1ccccc1)Cc1ccccc1,CHEMBL3354672,EC50,nM,2100.0,EC50,uM,2.1,ChEMBL
Nc1ccc([N+](=O)[O-])cc1-c1nc2ccccc2n(Cc2ccccc2)c1=O,CHEMBL4086433,EC50,nM,200.0,EC50,nM,200.0,ChEMBL
Oc1cc2cccc[n+]2c2c(Cl)cccc12.[Cl-],CHEMBL175225,EC50,nM,200000.0,EC50,uM,200.0,ChEMBL
Oc1cc2cccc[n+]2c2cccc(Cl)c12.[Cl-],CHEMBL367928,EC50,nM,200000.0,EC50,uM,200.0,ChEMBL
CCCCc1c(O)c2c(Cl)cccc2[n+]2ccccc12.[Cl-],CHEMBL174255,EC50,nM,750.0,EC50,uM,0.75,ChEMBL
Nc1ccc([N+](=O)[O-])cc1-c1nc2ccccc2n(Cc2ccccc2)c1=O,CHEMBL4086433,EC50,nM,138.0,EC50,nM,138.0,ChEMBL
CCN(CC)c1nc(Nc2ccccc2)nc(OC(C(F)(F)F)C(F)(F)F)n1,CHEMBL4100901,EC50,nM,251.0,EC50,nM,251.0,ChEMBL
Cc1cc(C)cc(/N=C2/NC(=O)/C(=C/c3ccc(O)cc3)S2)c1,CHEMBL5412406,EC50,nM,332.0,EC50,nM,332.0,ChEMBL
COc1ccc(Cc2nnc(NC(=O)Cc3cccs3)s2)cc1OC,CHEMBL1449253,EC50,nM,685.0,EC50,nM,685.0,ChEMBL
COc1ccccc1CC(=O)Nc1nnc(Cc2ccc(OC)c(OC)c2)s1,CHEMBL4637667,EC50,nM,340.0,EC50,nM,340.0,ChEMBL
CCOc1ccccc1CC(=O)Nc1nnc(Cc2ccc(OC)c(OC)c2)s1,CHEMBL5407009,EC50,nM,377.0,EC50,nM,377.0,ChEMBL
COc1ccc(Cc2nnc(NC(=O)Cc3c(F)cccc3Cl)s2)cc1OC,CHEMBL5425079,EC50,nM,571.0,EC50,nM,571.0,ChEMBL
O=C(c1cccs1)N1N=C(c2ccccc2)CC1c1ccccc1[N+](=O)[O-],CHEMBL5417364,EC50,nM,385.0,EC50,nM,385.0,ChEMBL
CNc1nc(Nc2ccc([N+](=O)[O-])cc2)nc(OCC(F)(F)C(F)F)n1,CHEMBL4089490,EC50,nM,70.0,EC50,nM,70.0,ChEMBL
CNc1nc(Nc2cccc([N+](=O)[O-])c2)nc(OCC(F)(F)F)n1,CHEMBL5413245,EC50,nM,400.0,EC50,nM,400.0,ChEMBL
CC/N=C1\S/C(=C\c2ccc3c(c2)OCO3)C(=O)N1CC,CHEMBL5425003,EC50,nM,2000.0,EC50,nM,2000.0,ChEMBL
CNc1nc(Nc2ccccc2)nc(OCC(F)(F)C(F)F)n1,CHEMBL4079174,EC50,nM,30.0,EC50,nM,30.0,ChEMBL
CCc1nnc2n1N=C(c1ccc(OC)c(OC)c1)CS2,CHEMBL5427087,EC50,nM,940.0,EC50,uM,0.94,ChEMBL
O=C(Nc1ccc2cc[nH]c2c1)c1c[nH]c2ccccc2c1=O,CHEMBL3354673,EC50,nM,100.0,EC50,nM,100.0,ChEMBL
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL2010601,EC50,nM,49.0,EC50,uM,0.049,ChEMBL
NC(=O)c1c(NC(=O)c2ccccc2Cl)sc2c1CCCC2,CHEMBL210832,EC50,nM,326.0,EC50,nM,326.0,ChEMBL
CCCCN1CC(S(=O)(=O)Nc2ccc(CC)cc2)c2cccnc21,CHEMBL5561238,EC50,nM,1900.0,EC50,uM,1.9,ChEMBL
CCCCN1CC(S(=O)(=O)Nc2ccc(CC)cc2)c2cccnc21,CHEMBL5561238,EC50,nM,1000.0,EC50,uM,1.0,ChEMBL
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,CHEMBL28,EC50,nM,10800.0,EC50,uM,10.8,ChEMBL
Cc1ncccc1CNC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](O)(CCC(F)(F)F)CC[C@@]21Cc1ccccc1,CHEMBL3647439,EC50,nM,400.0,EC50,uM,0.4,ChEMBL
COc1ccc(S(=O)(=O)N2CCN(C(C)c3nc(OC4CCCCC4)c4ccccc4n3)CC2)cc1,CHEMBL1257047,EC50,nM,3300.0,EC50,uM,3.3,ChEMBL
O=C(Nc1ncc(Cc2ccccc2Cl)s1)C(c1ccccc1)c1ccccc1,CHEMBL4176184,EC50,nM,7000.0,EC50,uM,7.0,ChEMBL
CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO,CHEMBL3544914,EC50,nM,1100.0,EC50,uM,1.1,ChEMBL
O=C(Nc1ncc(Cc2ccccc2Cl)s1)C(c1ccccc1)c1ccccc1,CHEMBL4176184,EC50,nM,81.0,EC50,nM,81.0,ChEMBL
O=P(O)(CCP(=O)(O)c1ccccc1)c1ccccc1,CHEMBL1742186,EC50,nM,1000.0,EC50,uM,1.0,ChEMBL
Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2C2CCOCC2)cc1,CHEMBL5554989,EC50,nM,930.0,EC50,uM,0.93,ChEMBL
OC(C1=NC(c2ccc(Br)cc2)NN1)c1ccccc1Br,CHEMBL5560928,EC50,nM,3000.0,EC50,uM,3.0,ChEMBL
OC(C1=NC(c2ccc(Br)cc2)NN1)c1ccc(Br)cc1,CHEMBL5566827,EC50,nM,2700.0,EC50,uM,2.7,ChEMBL
OCc1cccc(N2C=CN(c3ccccc3)N2)c1,CHEMBL5542877,EC50,nM,1900.0,EC50,uM,1.9,ChEMBL
OC(C1=CNNN1c1ccc(Br)cc1)c1ccccc1Br,CHEMBL5557028,EC50,nM,4200.0,EC50,uM,4.2,ChEMBL
Cc1nc(-n2nc(-c3cccs3)cc2NC(=O)C2(c3ccc(Cl)cc3)CCCC2)[nH]c(=O)c1C,CHEMBL5592086,EC50,nM,1790.0,EC50,uM,1.79,ChEMBL
O=C(Nc1cc(-c2cccs2)nn1-c1nc2c(c(=O)[nH]1)CCCC2)C1(c2ccc(Cl)cc2)CCCC1,CHEMBL5595721,EC50,nM,3050.0,EC50,uM,3.05,ChEMBL
Cc1cc(=O)[nH]c(-n2nc(-c3cccs3)cc2NC(=O)C2(c3ccc(Cl)cc3)CCCC2)n1,CHEMBL2093812,EC50,nM,6830.0,EC50,uM,6.83,ChEMBL
Cc1nc(-n2nc(-c3ccccc3)cc2NC(=O)C(C)(C)Oc2ccc(Cl)cc2)[nH]c(=O)c1C,CHEMBL5595700,EC50,nM,6030.0,EC50,uM,6.03,ChEMBL
CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1cc(-c2cccs2)nn1-c1nc2c(c(=O)[nH]1)CCCC2,CHEMBL5593448,EC50,nM,6160.0,EC50,uM,6.16,ChEMBL
CCOC(=O)c1c(Cl)c2c(n1Cc1cccc(C)c1)-c1nc(NS(=O)(=O)c3ccccc3)ncc1CC2,CHEMBL5613892,EC50,nM,3140.0,EC50,uM,3.14,ChEMBL
CCOC(=O)c1c(Br)c2c(n1Cc1cccc(Br)c1)-c1nc(NS(=O)(=O)c3ccccc3)ncc1CC2,CHEMBL5613343,EC50,nM,3080.0,EC50,uM,3.08,ChEMBL
CCOC(=O)c1c(Br)c2c(n1Cc1cccc(C)c1)-c1[nH]c(=O)c(S(=O)(=O)c3ccccc3)cc1CC2,CHEMBL5612129,EC50,nM,750.0,EC50,uM,0.75,ChEMBL
CCOC(=O)c1c(Cl)c2c(n1Cc1cccc(C)c1)-c1nc(NS(=O)(=O)c3ccccc3)ncc1CC2,CHEMBL5613892,EC50,nM,1880.0,EC50,uM,1.88,ChEMBL
CCOC(=O)c1c(Br)c2c(n1Cc1cccc(Br)c1)-c1nc(NS(=O)(=O)c3ccccc3)ncc1CC2,CHEMBL5613343,EC50,nM,2120.0,EC50,uM,2.12,ChEMBL
CCOC(=O)c1c(Br)c2c(n1Cc1cccc(C)c1)-c1[nH]c(=O)c(S(=O)(=O)c3ccccc3)cc1CC2,CHEMBL5612129,EC50,nM,450.0,EC50,uM,0.45,ChEMBL
Cc1nc2ccc(N(C)C(=O)Cn3nc(-c4cccc(Cl)c4)c4ccccc4c3=O)cc2o1,CHEMBL4472545,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
Cc1nc2ccc(N(C)C(=O)Cn3nc(-c4cccc(F)c4)c4ccccc4c3=O)cc2o1,CHEMBL5978878,EC50,nM,15000.0,EC50,nM,15000.0,ChEMBL
COc1ccc2c(-c3cccc(F)c3)nn(CC(=O)N(C)c3ccc4nc(C)oc4c3)c(=O)c2c1,CHEMBL5954796,EC50,nM,15000.0,EC50,nM,15000.0,ChEMBL
COc1ccc2c(-c3cccc(Cl)c3)nn(CC(=O)N(C)c3ccc4nc(C)oc4c3)c(=O)c2c1,CHEMBL5933617,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
COc1ccc2c(-c3cccc(Cl)c3)nn(CC(=O)N(c3ccc4nc(C)oc4c3)C3CC3)c(=O)c2c1,CHEMBL5826172,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
COc1ccc2c(-c3cccc(Cl)c3)nn(CC(=O)N(C)c3ccc4nc(C)oc4c3)c(=O)c2c1,CHEMBL5933617,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
CCN(C(=O)Cn1nc(-c2cccc(Cl)c2)c2ccc(OC)cc2c1=O)c1ccc2nc(C)oc2c1,CHEMBL5935439,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
CCN(C(=O)Cn1nc(-c2cccc(F)c2)c2ccc(OC)cc2c1=O)c1ccc2nc(C)oc2c1,CHEMBL5772408,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
CCN(C(=O)Cn1nc(-c2cccc(Cl)c2)c2ccc(OC)cc2c1=O)c1ccc2nc(C)oc2c1,CHEMBL5935439,EC50,nM,10000.0,EC50,nM,10000.0,ChEMBL
COc1cc2c(=O)n(CC(=O)N(C)c3ccc4nc(C)oc4c3)nc(-c3cccc(F)c3)c2cc1Cl,CHEMBL5984733,EC50,nM,15000.0,EC50,nM,15000.0,ChEMBL
