canonical_key,canonical_smiles,pIC50,fuente
COC(=O)c1nc(-c2ccco2)c(C(F)(F)F)cc1N,COC(=O)c1nc(-c2ccco2)c(C(F)(F)F)cc1N,5.28,"BindingDB,ChEMBL,Papyrus"
COC(=O)c1nc(I)c(C(F)(F)F)cc1N,COC(=O)c1nc(I)c(C(F)(F)F)cc1N,6.443697499232712,ChEMBL
COC1(OC)C=CC(=O)CC1=NC(=O)c1ccccc1OC(C)=O,COC1(OC)C=CC(=O)CC1=NC(=O)c1ccccc1OC(C)=O,5.386,Papyrus
COC1CCN(c2cc(C(=O)NS(C)(=O)=O)nc3c2c(C2CCC2)nn3-c2ccccc2)CC1,COC1CCN(c2cc(C(=O)NS(C)(=O)=O)nc3c2c(C2CCC2)nn3-c2ccccc2)CC1,7.0128563884124215,"BindingDB,ChEMBL"
COCCN(C)c1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccccc2)cc1,COCCN(C)c1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccccc2)cc1,5.82564940252062,"BindingDB,ChEMBL"
COCCN(C)c1ccc(-c2cc(C(=O)O)nc3c2c(C2CCC2)nn3-c2ccccc2)cn1,COCCN(C)c1ccc(-c2cc(C(=O)O)nc3c2c(C2CCC2)nn3-c2ccccc2)cn1,6.3021465658238425,"BindingDB,ChEMBL"
COCCN1CCCCCCC(C)(O)c2nnc(o2)-c2nc1c(C(F)(F)F)cc2N,COCCN1CCCCCCC(C)(O)c2nnc(o2)-c2nc1c(cc2N)C(F)(F)F,6.301029995663981,BindingDB
COCCNc1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccccc2)cc1,COCCNc1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccccc2)cc1,5.674074044228534,"BindingDB,ChEMBL"
COCCNc1nc(Oc2cncc(Cl)c2)c2sccc2n1,COCCNc1nc(Oc2cncc(Cl)c2)c2sccc2n1,5.537999999999999,Papyrus
COCCn1cc2cccc(C(=O)Nc3cccc(-c4nc5ccccc5[nH]4)c3)c2c1O,COCCn1cc2cccc(C(=O)Nc3cccc(-c4nc5ccccc5[nH]4)c3)c2c1O,5.102,Papyrus
COCc1cc([S+](O)c2ccc(Cl)cc2)nc(C)n1,COCc1cc([S+](O)c2ccc(Cl)cc2)nc(C)n1,5.504,Papyrus
COCc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,COCc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,5.527243550682788,"BindingDB,ChEMBL"
COc1cc(-c2cc(-c3ccc(N4CCOCC4)cc3)c3c(C)nn(-c4ccccc4)c3n2)n[nH]1,COc1cc(-c2cc(-c3ccc(N4CCOCC4)cc3)c3c(C)nn(-c4ccccc4)c3n2)n[nH]1,5.0,"BindingDB,ChEMBL"
COc1cc(C=NNC(=O)Nc2cccc3nsnc23)cc(OC)c1OC,COc1cc(C=NNC(=O)Nc2cccc3nsnc23)cc(OC)c1OC,5.597,Papyrus
COc1cc(CN(C)c2ccc(S(=O)(=O)N3CCCC3)cn2)ccc1OC(F)F,COc1cc(CN(C)c2ccc(S(=O)(=O)N3CCCC3)cn2)ccc1OC(F)F,6.343999999999999,Papyrus
COc1cc(F)c2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,COc1cc(F)c2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,6.886056647693163,"BindingDB,ChEMBL,Papyrus"
COc1cc(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)c(C)cc1[N+](=O)[O-],COc1cc(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)c(C)cc1[N+](=O)[O-],5.48,Papyrus
COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)CCc1ccc(O)cc1,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)CCc1ccc(O)cc1,5.301,Papyrus
COc1cc(O)cc2cc3c(c(O)c12)C(=O)CC(C)(O)O3,COc1cc(O)cc2cc3c(c(O)c12)C(=O)CC(C)(O)O3,5.38,Papyrus
COc1cc2c(Cc3ccccc3)cncc2cc1O,COc1cc2c(Cc3ccccc3)cncc2cc1O,5.192,Papyrus
COc1cc2cncc(Cc3ccc(Cl)cc3)c2cc1OC,COc1cc2cncc(Cc3ccc(Cl)cc3)c2cc1OC,5.542000000000001,Papyrus
COc1ccc(-c2[nH]ncc2-c2ccc3c(c2)OCCO3)c(O)c1,COc1ccc(-c2[nH]ncc2-c2ccc3c(c2)OCCO3)c(O)c1,6.73,Papyrus
COc1ccc(-c2c[nH]nc2-c2ccc(O)cc2O)cc1,COc1ccc(-c2c[nH]nc2-c2ccc(O)cc2O)cc1,5.754,Papyrus
COc1ccc(-c2c[nH]nc2-c2ccc(OC)cc2)cc1,COc1ccc(-c2c[nH]nc2-c2ccc(OC)cc2)cc1,5.597,Papyrus
COc1ccc(-c2c[nH]nc2-c2ccc(OC)cc2O)cc1,COc1ccc(-c2c[nH]nc2-c2ccc(OC)cc2O)cc1,5.535,Papyrus
COc1ccc(-c2c[nH]nc2-c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2O)cc1,COc1ccc(-c2c[nH]nc2-c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2O)cc1,5.3260000000000005,Papyrus
COc1ccc(-c2cc(=O)oc3c(C)c(O)ccc23)cc1,COc1ccc(-c2cc(=O)oc3c(C)c(O)ccc23)cc1,6.062,Papyrus
COc1ccc(-c2cc(=O)oc3cc(O)ccc23)cc1,COc1ccc(-c2cc(=O)oc3cc(O)ccc23)cc1,5.724,Papyrus
COc1ccc(-c2cc(=O)oc3cc(OC(=O)C4CCCCC4)ccc23)cc1,COc1ccc(-c2cc(=O)oc3cc(OC(=O)C4CCCCC4)ccc23)cc1,5.625,Papyrus
COc1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccc(C)cc2)cc1,COc1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccc(C)cc2)cc1,5.383892271530946,"BindingDB,ChEMBL"
COc1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccccc2)cc1,COc1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccccc2)cc1,5.606424796730413,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N4CC(NC(=O)OC(C)(C)C)C4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N4CC(NC(=O)OC(C)(C)C)C4)nn23)cc1OC,6.154901959985743,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N4CCC(NC(=O)OC(C)(C)C)CC4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N4CCC(NC(=O)OC(C)(C)C)CC4)nn23)cc1OC,6.0915149811213505,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)C5CC5)CC4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)C5CC5)CC4)nn23)cc1OC,5.769551078621726,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)OC(C)(C)C)CC4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)OC(C)(C)C)CC4)nn23)cc1OC,6.568636235841013,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)C(C)(C)C4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)C(C)(C)C4)nn23)cc1OC,6.698970004336019,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)C(C)C4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)C(C)C4)nn23)cc1OC,7.64,Papyrus
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)CC4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)CC4)nn23)cc1OC,6.958607314841775,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)[C@@H](C)C4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)[C@@H](C)C4)nn23)cc1OC,7.345197596472771,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)[C@H](C)C4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)[C@H](C)C4)nn23)cc1OC,6.102372908709558,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(C)C)CC4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(C)C)CC4)nn23)cc1OC,5.221848749616356,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C)CC4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C)CC4)nn23)cc1OC,5.0915149811213505,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C5CC5)CC4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C5CC5)CC4)nn23)cc1OC,5.853871964321762,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(Cc5ccccc5)CC4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(Cc5ccccc5)CC4)nn23)cc1OC,6.136677139879544,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(c5ccccc5)CC4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(c5ccccc5)CC4)nn23)cc1OC,6.075720713938118,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N4CC[C@@H](NC(=O)OC(C)(C)C)C4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N4CC[C@@H](NC(=O)OC(C)(C)C)C4)nn23)cc1OC,6.431798275933005,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)NC4CCCCC4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)NC4CCCCC4)nn23)cc1OC,6.886056647693163,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)NCc4ccc(N5CCOCC5)cc4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)NCc4ccc(N5CCOCC5)cc4)nn23)cc1OC,6.1487416512809245,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N[C@H]4CC[C@@H](C(=O)OC)CC4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N[C@H]4CC[C@@H](C(=O)OC)CC4)nn23)cc1OC,6.229147988357855,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)N[C@H]4CC[C@H](C(=O)OC)CC4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)N[C@H]4CC[C@H](C(=O)OC)CC4)nn23)cc1OC,6.7447274948966935,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(C(=O)N5CCNCC5)cc4)nn23)cc1OC,COc1ccc(cc1OC)-c1ccnc2cc(nn12)C(=O)Nc1ccc(cc1)C(=O)N1CCNCC1,5.431798275933005,BindingDB
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(C(=O)N5CCOCC5)cc4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(C(=O)N5CCOCC5)cc4)nn23)cc1OC,7.522878745280337,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(C(=O)O)cc4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(C(=O)O)cc4)nn23)cc1OC,6.508638306165727,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(C(=O)O)cc4F)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(C(=O)O)cc4F)nn23)cc1OC,7.376750709602099,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(N5CCOCC5)cc4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(N5CCOCC5)cc4)nn23)cc1OC,8.154901959985743,"BindingDB,ChEMBL"
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccccc4)nn23)cc1OC,COc1ccc(-c2ccnc3cc(C(=O)Nc4ccccc4)nn23)cc1OC,7.187086643357144,"BindingDB,ChEMBL"
COc1ccc(-c2cnc(N)nc2-c2ccc(OC)cc2O)cc1,COc1ccc(-c2cnc(N)nc2-c2ccc(OC)cc2O)cc1,5.332000000000001,Papyrus
COc1ccc(-c2cnc3c(NC=O)cc(-c4ccc(C(=O)N5CCOCC5)cc4)cn23)cc1OC,COc1ccc(-c2cnc3c(NC=O)cc(-c4ccc(C(=O)N5CCOCC5)cc4)cn23)cc1OC,5.532,Papyrus
COc1ccc(-c2cnc3c(NC=O)cc(-c4ccccc4OC)cn23)cc1OC,COc1ccc(-c2cnc3c(NC=O)cc(-c4ccccc4OC)cn23)cc1OC,5.187,Papyrus
COc1ccc(-c2cncnc2-c2ccc(OC)cc2O)cc1,COc1ccc(-c2cncnc2-c2ccc(OC)cc2O)cc1,5.358,Papyrus
COc1ccc(-c2csc(C(C#N)=Cc3ccc(O)c([N+](=O)[O-])c3)n2)cc1OC,COc1ccc(-c2csc(C(C#N)=Cc3ccc(O)c([N+](=O)[O-])c3)n2)cc1OC,5.55,Papyrus
COc1ccc(-c2csc3ncnc(NCCN4CCOCC4)c23)cc1,COc1ccc(-c2csc3ncnc(NCCN4CCOCC4)c23)cc1,5.421,Papyrus
COc1ccc(-c2csc3ncnc(NCCO)c23)cc1,COc1ccc(-c2csc3ncnc(NCCO)c23)cc1,5.733,Papyrus
COc1ccc(-c2nc(N3CCOCC3)nc3[nH]nc(N)c23)cc1,COc1ccc(-c2nc(N3CCOCC3)nc3[nH]nc(N)c23)cc1,5.16,Papyrus
COc1ccc(-n2c(C)c(C(C)=O)c3cc(O)ccc32)cc1,COc1ccc(-n2c(C)c(C(C)=O)c3cc(O)ccc32)cc1,6.511,Papyrus
COc1ccc(-n2c(C)cc3cc(OC(C)=O)ccc32)cc1,COc1ccc(-n2c(C)cc3cc(OC(C)=O)ccc32)cc1,5.037,Papyrus
COc1ccc(-n2cc(-c3ccccc3)c3c(N4CC(C)OC(C)C4)ncnc32)cc1,COc1ccc(-n2cc(-c3ccccc3)c3c(N4CC(C)OC(C)C4)ncnc32)cc1,5.305,Papyrus
COc1ccc(-n2ncc3c(N4CCN(Cc5ccccc5)CC4)ncnc32)cc1,COc1ccc(-n2ncc3c(N4CCN(Cc5ccccc5)CC4)ncnc32)cc1,5.415,Papyrus
COc1ccc(-n2nnnc2C(CCSC)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,COc1ccc(-n2nnnc2C(CCSC)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,5.188,Papyrus
COc1ccc(-n2nnnc2C(c2cccs2)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,COc1ccc(-n2nnnc2C(c2cccs2)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1,5.297000000000001,Papyrus
COc1ccc(-n2nnnc2S(=O)(=O)Cc2ccc(C(=O)O)cc2)cc1,COc1ccc(-n2nnnc2S(=O)(=O)Cc2ccc(C(=O)O)cc2)cc1,5.979,Papyrus
COc1ccc(Br)c2c1C(C(=O)NS(=O)(=O)c1cccc3ccccc13)CC2,COc1ccc(Br)c2c1C(C(=O)NS(=O)(=O)c1cccc3ccccc13)CC2,5.522878745280337,ChEMBL
COc1ccc(Br)c2c1CCCC2C(=O)NS(=O)(=O)c1cccc2ccccc12,COc1ccc(Br)c2c1CCCC2C(=O)NS(=O)(=O)c1cccc2ccccc12,5.522878745280337,ChEMBL
COc1ccc(Br)c2c1CCCC2C(=O)NS(=O)(=O)c1cccc2ncccc12,COc1ccc(Br)c2c1CCCC2C(=O)NS(=O)(=O)c1cccc2ncccc12,5.522878745280337,ChEMBL
COc1ccc(C(=O)NCCCNc2nc3cc(C)cc(C)c3cc2C#N)cc1,COc1ccc(C(=O)NCCCNc2nc3cc(C)cc(C)c3cc2C#N)cc1,5.369999510099088,"BindingDB,ChEMBL,Papyrus"
COc1ccc(C(=O)NCCNc2nc3c(C)cccc3cc2C#N)cc1OC,COc1ccc(C(=O)NCCNc2nc3c(C)cccc3cc2C#N)cc1OC,5.42021640338319,"BindingDB,ChEMBL,Papyrus"
COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c(OC)c1,COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c(OC)c1,5.38,"BindingDB,ChEMBL,Papyrus"
COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)cc1,COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)cc1,5.521435901161594,"BindingDB,ChEMBL,Papyrus"
COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)cc1OC,COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)cc1OC,5.821891432890133,"BindingDB,ChEMBL,Papyrus"
COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)nc1,COc1ccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)nc1,5.57,"BindingDB,ChEMBL,Papyrus"
COc1ccc(C(=O)NCCNc2nc3ccc(C)cc3cc2C#N)cc1OC,COc1ccc(C(=O)NCCNc2nc3ccc(C)cc3cc2C#N)cc1OC,5.4089353929735005,"BindingDB,ChEMBL,Papyrus"
COc1ccc(C(=O)Nc2cccc(NC(=O)c3ccc(OC)c(OC)c3)n2)cc1OC,COc1ccc(C(=O)Nc2cccc(NC(=O)c3ccc(OC)c(OC)c3)n2)cc1OC,5.433,Papyrus
COc1ccc(C(=O)c2cnc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)s2)cc1,COc1ccc(C(=O)c2cnc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)s2)cc1,5.031517051446065,"BindingDB,ChEMBL,Papyrus"
COc1ccc(C2(C(=O)Nc3ccc4c(c3)cc(C(C)(C)C)n4CC(O)CO)CC2(C)C)cc1,COc1ccc(C2(C(=O)Nc3ccc4c(c3)cc(C(C)(C)C)n4CC(O)CO)CC2(C)C)cc1,7.41,Papyrus
COc1ccc(C2(C(=O)Nc3ccc4c(c3)cc(C(C)(C)C)n4C[C@@H](O)CO)CC2(C)C)cc1,COc1ccc(C2(C(=O)Nc3ccc4c(c3)cc(C(C)(C)C)n4C[C@@H](O)CO)CC2(C)C)cc1,7.408101102195406,"BindingDB,ChEMBL"
COc1ccc(C2=Nn3c(nnc3-c3ccccc3OC)SC2)cc1OC1CCCC1,COc1ccc(C2=Nn3c(nnc3-c3ccccc3OC)SC2)cc1OC1CCCC1,6.64,Papyrus
COc1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1,COc1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1,5.565,Papyrus
COc1ccc(C2CCC2)c2c1C(C(=O)NS(=O)(=O)c1cccc3ccccc13)C2,COc1ccc(C2CCC2)c2c1C(C(=O)NS(=O)(=O)c1cccc3ccccc13)C2,5.522878745280337,ChEMBL
COc1ccc(C2CCC2)cc1C1(C(=O)NS(=O)(=O)c2cccc3ccccc23)CC1,COc1ccc(C2CCC2)cc1C1(C(=O)NS(=O)(=O)c2cccc3ccccc23)CC1,5.522878745280337,ChEMBL
COc1ccc(C=NNc2nc(-c3cccnc3)nc3ccccc23)cc1OC,COc1ccc(C=NNc2nc(-c3cccnc3)nc3ccccc23)cc1OC,5.523,Papyrus
COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,6.81,Papyrus
COc1ccc(CN2CC3CCCN3c3cc(Br)ccc3S2(=O)=O)cc1,COc1ccc(CN2CC3CCCN3c3cc(Br)ccc3S2(=O)=O)cc1,5.012,Papyrus
COc1ccc(CN2CCc3nc(-c4ccccn4)nc(N4CCC(C(N)=O)CC4)c3C2)cc1,COc1ccc(CN2CCc3nc(-c4ccccn4)nc(N4CCC(C(N)=O)CC4)c3C2)cc1,5.4599998126889995,"BindingDB,ChEMBL,Papyrus"
COc1ccc(CN2CCc3nc(-c4ccccn4)nc(N4CCN(CC(N)=O)CC4)c3C2)cc1,COc1ccc(CN2CCc3nc(-c4ccccn4)nc(N4CCN(CC(N)=O)CC4)c3C2)cc1,5.639123537396505,"BindingDB,ChEMBL,Papyrus"
COc1ccc(CN2CCc3nc(-c4ccccn4)nc(N4CCN(CCO)CC4)c3C2)cc1,COc1ccc(CN2CCc3nc(-c4ccccn4)nc(N4CCN(CCO)CC4)c3C2)cc1,6.399996913372259,"BindingDB,ChEMBL,Papyrus"
COc1ccc(CN2CCc3nc(-c4ccccn4)nc(NCCCn4ccnc4)c3C2)cc1,COc1ccc(CN2CCc3nc(-c4ccccn4)nc(NCCCn4ccnc4)c3C2)cc1,6.699991797446187,"BindingDB,ChEMBL,Papyrus"
COc1ccc(CNc2nn3c(-c4cccc(C(=O)N(C)C)c4)cnc3s2)cc1,COc1ccc(CNc2nn3c(-c4cccc(C(=O)N(C)C)c4)cnc3s2)cc1,5.609,Papyrus
COc1ccc(COC(=O)C2C(C)=NC(=O)NC2c2ccc(F)cc2)cc1,COc1ccc(COC(=O)C2C(C)=NC(=O)NC2c2ccc(F)cc2)cc1,5.051,Papyrus
COc1ccc(COC(=O)C2C(C)=NC(=O)NC2c2ccc(OC)cc2)cc1,COc1ccc(COC(=O)C2C(C)=NC(=O)NC2c2ccc(OC)cc2)cc1,5.184,Papyrus
COc1ccc(Cc2nnc(NC(=O)Cc3c(F)cccc3Cl)s2)cc1OC,COc1ccc(Cc2nnc(NC(=O)Cc3c(F)cccc3Cl)s2)cc1OC,6.243363891754152,"BindingDB,ChEMBL"
COc1ccc(Cc2nnc(NC(=O)Cc3cccs3)s2)cc1OC,COc1ccc(Cc2nnc(NC(=O)Cc3cccs3)s2)cc1OC,6.164309428507575,"BindingDB,ChEMBL"
COc1ccc(Cc2nnc(SCc3ccc([N+](=O)[O-])cc3)o2)cc1,COc1ccc(Cc2nnc(SCc3ccc([N+](=O)[O-])cc3)o2)cc1,5.754,Papyrus
COc1ccc(Cl)cc1Nc1nc(-c2nnc(NC(=O)C(C)(C)C)o2)cs1,COc1ccc(Cl)cc1Nc1nc(-c2nnc(NC(=O)C(C)(C)C)o2)cs1,6.229147988357855,"BindingDB,ChEMBL,Papyrus"
COc1ccc(Cl)cc1Nc1nnc(-c2csc(NC(=O)C(C)(C)C)n2)o1,COc1ccc(Cl)cc1Nc1nnc(-c2csc(NC(=O)C(C)(C)C)n2)o1,6.180456064458132,"BindingDB,ChEMBL,Papyrus"
COc1ccc(N(Cc2cc(=O)[nH]c3ccccc23)C(=O)CCl)cc1,COc1ccc(N(Cc2cc(=O)[nH]c3ccccc23)C(=O)CCl)cc1,5.539,Papyrus
COc1ccc(N=Cc2cc3c(cc2O)OC(=N)C(C#N)C3c2ccccc2)cc1,COc1ccc(N=Cc2cc3c(cc2O)OC(=N)C(C#N)C3c2ccccc2)cc1,5.468999999999999,Papyrus
COc1ccc(NC(=O)Cn2ncn3nc(-c4ccc(OC)cc4)cc3c2=O)cc1,COc1ccc(NC(=O)Cn2ncn3nc(-c4ccc(OC)cc4)cc3c2=O)cc1,5.175,Papyrus
COc1ccc(NC(=O)Nc2nnc(-c3ccncc3)s2)cc1,COc1ccc(NC(=O)Nc2nnc(-c3ccncc3)s2)cc1,5.252000000000001,Papyrus
COc1ccc(NC(=O)c2cc3c(-c4ccc(OC)c(OC)c4)nn(C)c3s2)cc1OC,COc1ccc(NC(=O)c2cc3c(-c4ccc(OC)c(OC)c4)nn(C)c3s2)cc1OC,5.218,Papyrus
COc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1S(=O)(=O)N1CCOCC1,COc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1S(=O)(=O)N1CCOCC1,5.315,Papyrus
COc1ccc(Nc2nc(-c3cccs3)nc3ccccc23)cc1S(=O)(=O)N1CCOCC1,COc1ccc(Nc2nc(-c3cccs3)nc3ccccc23)cc1S(=O)(=O)N1CCOCC1,5.422999999999999,Papyrus
COc1ccc(Nc2nccc(-c3cccc(N)c3)n2)cc1,COc1ccc(Nc2nccc(-c3cccc(N)c3)n2)cc1,5.382999999999999,Papyrus
COc1ccc(O)c(C(=O)c2cnc3c(c2)c(=O)n(C)c(=O)n3Cc2ccccc2)c1,COc1ccc(O)c(C(=O)c2cnc3c(c2)c(=O)n(C)c(=O)n3Cc2ccccc2)c1,5.22,Papyrus
COc1ccc(OC)c(-c2nnc3n2N=C(c2ccc(OC)c(OC4CCCC4)c2)CS3)c1,COc1ccc(OC)c(-c2nnc3n2N=C(c2ccc(OC)c(OC4CCCC4)c2)CS3)c1,5.189,Papyrus
COc1ccc(OC)c(-c2nnc3n2N=C(c2ccc(OC)c(OC4CCOC4)c2)CS3)c1,COc1ccc(OC)c(-c2nnc3n2N=C(c2ccc(OC)c(OC4CCOC4)c2)CS3)c1,5.767,Papyrus
COc1ccc(OC)c(-c2nnc3n2N=C(c2ccc(OC)c(OCC4CC4)c2)CS3)c1,COc1ccc(OC)c(-c2nnc3n2N=C(c2ccc(OC)c(OCC4CC4)c2)CS3)c1,5.412000000000001,Papyrus
COc1ccc(OC)c(N(CCN2C(=O)c3ccccc3C2=O)C(=O)CCl)c1,COc1ccc(OC)c(N(CCN2C(=O)c3ccccc3C2=O)C(=O)CCl)c1,5.395,Papyrus
COc1ccc(OC)c(Nc2ncnc3ccc(Br)cc23)c1,COc1ccc(OC)c(Nc2ncnc3ccc(Br)cc23)c1,5.337000000000001,Papyrus
COc1ccc(Oc2cc(NC(=O)c3nn(C)cc3[N+](=O)[O-])cc([N+](=O)[O-])c2)cc1,COc1ccc(Oc2cc(NC(=O)c3nn(C)cc3[N+](=O)[O-])cc([N+](=O)[O-])c2)cc1,5.485,Papyrus
COc1ccc(S(=O)(=O)N(C(C)=O)c2ccc(OC(C)=O)c3ccccc23)cc1[N+](=O)[O-],COc1ccc(S(=O)(=O)N(C(C)=O)c2ccc(OC(C)=O)c3ccccc23)cc1[N+](=O)[O-],5.471,Papyrus
COc1ccc(S(=O)(=O)N2CCN(c3nc4ccc(C)cc4cc3C#N)CC2)cc1,COc1ccc(S(=O)(=O)N2CCN(c3nc4ccc(C)cc4cc3C#N)CC2)cc1,5.360623199523586,"BindingDB,ChEMBL,Papyrus"
COc1ccc(S(=O)(=O)N2c3cc(C)ccc3OCC2C(C)(C)C)cc1,COc1ccc(S(=O)(=O)N2c3cc(C)ccc3OCC2C(C)(C)C)cc1,5.197,Papyrus
COc1ccc(S(=O)(=O)c2c(O)[nH]c3cc(C(=O)Nc4ccccc4Cl)ccc3c2=O)cc1,COc1ccc(S(=O)(=O)c2c(O)[nH]c3cc(C(=O)Nc4ccccc4Cl)ccc3c2=O)cc1,5.135,Papyrus
